Tweet
"EPS for Western Digital Corporation $WDC Expected At $0.26 as of April, 25 https://ztribune.com/2019/04/01/eps-for-western-digital-corporation-wdc-expected-at-0-26-as-of-april-25-2/ …"
"Western Digital Corporation $WDC Analysts See $0.26 EPS on April, 25 https://enbulletin.com/2019/04/01/western-digital-corporation-wdc-analysts-see-0-26-eps-on-april-25-2/ …"
$WDC $MU $MU - Weak DRAM could cause Micron struggles - Longbowhttps://seekingalpha.com/news/3447256-weak-dram-cause-micron-struggles-longbow?source=tweet …
$0.57 EPS Expected for Sealed Air $SEE; Fmr Has Lifted Its Western Digital $WDC Stake  https://yomiblog.com/2019/04/01/0-57-eps-expected-for-sealed-air-see-fmr-has-lifted-its-western-digital-wdc-stake/ …
"Herbalife Nutrition LTD $HLF Stake Lifted by Antipodean Advisors Llc; Amp Capital Investors LTD Cut Position in Western Digital $WDC by $318,492 https://finexaminer.com/2019/04/01/herbalife-nutrition-ltd-hlf-stake-lifted-by-antipodean-advisors-llc-amp-capital-investors-ltd-cut-position-in-western-digital-wdc-by-318492/ …"
Hers a stupid low market cap for you $XOM $SIRI $BABA $EBAY $FXI $VIPS $EWZ $IWM $MGM $RSX $USO $WFT $XLI $PBR $EGO $ORCL $AUY $SQ $ESV $IBN $NVDA $CX $XLK $XLU $EFA $WFC $AMAT $VWO $SBUX $XLP $CBL $C $ABEV $CLNS $UAA $SPXU $XLE $CY $JD $WDC $MAT $TWX $ATUS $EXAShttps://twitter.com/oneoclockdrop/status/1112770568640618497 …
Something big is coming to ZMRK $XOM $SIRI $BABA $EBAY $FXI $VIPS $EWZ $IWM $MGM $RSX $USO $WFT $XLI $PBR $EGO $ORCL $AUY $SQ $ESV $IBN $NVDA $CX $XLK $XLU $EFA $WFC $AMAT $VWO $SBUX $XLP $CBL $C $ABEV $CLNS $UAA $SPXU $XLE $CY $JD $WDC $MAT $TWX $ATUS $EXAShttps://twitter.com/oneoclockdrop/status/1112765741483220993 …
https://unitedstocks.co/equity/equilibrium-estimation/pvbc-provident-bancorp-financial-services-nasdaq-us-2275 … $NFLT $SPXE $ERY $CP $WTER $KMPR $CDOR $PZN $QCRH $FTSL $WDC $GGZ-A $PNQI $ERC $FHN-A $CLNY $FRSH $MMP $CZFC $IFFT $SIBN $PRNB $ADILW $IYF $DDM $ORPN $IXP $ACC $BVNSC $EMCB
"Morning Market News Digest
https://tradeideablog.blogspot.com/2019/04/morning-market-news-digest.html …
$indu $spx $compq $rut $aapl $amzn $wdc $mu"
50 million dollar merger news is imminent $XOM $SIRI $BABA $EBAY $FXI $VIPS $EWZ $IWM $MGM $RSX $USO $WFT $XLI $PBR $EGO $ORCL $AUY $SQ $ESV $IBN $NVDA $CX $XLK $XLU $EFA $WFC $AMAT $VWO $SBUX $XLP $CBL $C $ABEV $CLNS $UAA $SPXU $XLE $CY $JD $WDC $MAT $TWX $ATUS $EXAShttps://twitter.com/oneoclockdrop/status/1112111847501496320 …
"Monday Dow opens + 187, We at + $18,976  with $MOMO $TGTX $BLNK $WDC $LABU $GH #stocks #news #business #livepic.twitter.com/twvvIM8pne"
"Monday Dow opens + 187, We at + $18,976  with $MOMO $TGTX $BLNK $WDC $LABU $GH #stocks #news #business #livepic.twitter.com/jMFczMs0c6"
"Tomorrow events, part5 (2 Apr):
@binance_2017 $BNB - Bitsten Exchange Listing https://goo.gl/AK2gMc 
@binance_2017 $BNB - Meetup in St. Petersburg https://goo.gl/E27kMC 
WorldCoin $WDC - Bit-Z Exchange Listing https://goo.gl/ZQUwYG "
"Monday Dow opens + 187, We at + $18,976  with $MOMO $TGTX $BLNK $WDC $LABU $GHpic.twitter.com/smD6XcETim"
"$0.26 EPS Expected for Western Digital $WDC; Stone Ridge Asset Management Decreased By $667,154 Its Lyondellbasell Industries N $LYB Holdinghttps://finheadlines.com/2019/04/01/0-26-eps-expected-for-western-digital-wdc-stone-ridge-asset-management-decreased-by-667154-its-lyondellbasell-industries-n-lyb-holding/ …"
"$MU $WDC:

Weak DRAM could cause Micron struggles – Longbow:

https://www.StockNewsWires.com/mu-wdc-weak-dram-could-cause-micron-struggles-longbow/ …"
$WDC $MU $MU - Weak DRAM could cause Micron struggles - Longbow https://seekingalpha.com/news/3447256-weak-dram-cause-micron-struggles-longbow?source=tweet …
$WDC $MU $MU - Weak DRAM could cause Micron struggles - Longbow https://seekingalpha.com/news/3447256-weak-dram-cause-micron-struggles-longbow?source=feed_f …
"Super major comments on chips from Key and Longbow

$MU $WDC
https://www.streetinsider.com/Analyst+Comments/DRAM+And+NAND+Memory+Pricing+Commentary+-+KeyBanc/15319418.html …https://www.streetinsider.com/Analyst+Comments/Longbows+Take+On+April+Memory+Prices+%28MU%29+%28WDC%29/15319616.html …"
"$NWSA $ABMD $CDNS $DISCK $DISCA $AMD $DVN $XRX $WDC $MXIM $MGM $MU $FCX $HPQ $FITB $NVDA $INCY $APC $NOC $WCG $CAT $ATVI $LRCX $SPY $SPX #SP500

S&P 500 - Bull (Pre-Market)

https://bullbearcharts.blogspot.com/2019/04/s-500-index-gap-up.html …"
"Western Digital Corporation $WDC Rating Changes as of Apr 1, 2019 https://enbulletin.com/2019/04/01/western-digital-corporation-nasdaqwdc-rating-changes-as-of-apr-1-2019/ …"
We need to #protect our #living #heroes instead of #making them #mere #immortals of #legendary #status. $BA $ADXS $MU $IQ $GH $BZUN $JOM $POD $HUYA $WB $YY $WDC $MU $WUBA $TTD $GLPG $TEAM $EXP $CVX $SEAS $GRUB $PTLA $MSFT $FB $FANG $DLTR $ATHM $CAT $WYNN $DISCA $WDC $K $NVDA $DRI
4/1 High IV Watch List: $SIG $SKX $BBBY $CMG $CARS $CTXS $NLSN $AMRS $WBA $TWTR $ALGN $XLNX $S $DHI $IBM $UAL $NOK $RAD $WDC $STZ $LUV $BRZU $UNH $SBUX $EBAY #trading #options
"$WDC company has reached its peak, no more growth. http://blueequity.io/symbol/WDC "
"Thermo Fisher Scientific $TMO Shareholder Capital Planning Advisors Upped Position by $372,633; Coastline Trust Co Stake in Western Digital $WDC Has Lowered by $553,932  https://hinewulm.com/2019/04/01/thermo-fisher-scientific-tmo-shareholder-capital-planning-advisors-upped-position-by-372633-coastline-trust-co-stake-in-western-digital-wdc-has-lowered-by-553932/ …"
Western Digital’s $WDC Outperform Rating Reaffirmed at Royal Bank of Canada http://www.dailypolitical.com/?p=2831244 
Western Digital’s $WDC Outperform Rating Reaffirmed at Royal Bank of Canada http://tickerreport.com/?p=4263183 
$3.69 Billion in Sales Expected for Western Digital Corp $WDC This Quarter http://americanbankingnews.com/?p=10030798  #stocks
Recommendation #HOLD for $WDC with UB rating - 3.14 out of 5. https://unicornbay.com/t/WDC.US?utm_medium=tweet&utm_campaign=ubrecommendation&utm_source=twitter …
Wondering about risks of $WDC? The 63-day volatility is 27.78% https://unicornbay.com/t/WDC.US?utm_medium=tweet&utm_campaign=volatility&utm_source=twitter …
$WDC  I hopped in a little late but I’m finally in  http://blueequity.io/symbol/WDC 
Analysts See $0.26 EPS for Western Digital Corporation $WDC https://reurope.com/2019/04/01/analysts-see-0-26-eps-for-western-digital-corporation-wdc-2/ …
Western Digital Corporation $WDC Analysts See $0.26 EPS  http://whatsonthorold.com/2019/04/01/western-digital-corporation-wdc-analysts-see-0-26-eps-2/ …
EPS for Western Digital Corporation $WDC Expected At $0.26 https://www.bibeypost.com/eps-for-western-digital-corporation-wdc-expected-at-0-26-2/ …
$0.26 EPS Expected for Western Digital Corporation $WDC https://reurope.com/2019/04/01/0-26-eps-expected-for-western-digital-corporation-wdc-3/ …
Mon2 $QQQ $SPY $UVXY $TVIX $MSFT $TSLA $NFLX $NVDA $WDC $MU $XLNX $TWLO $V $MA $PYPL $SQ $TWTR $TGTX $VKTX $ULTA $ZEN $SNAP $SE $WMT $PFEpic.twitter.com/fYoLfXp3Hs
"On April, 25 The EPS for Western Digital Corporation $WDC Expected At $0.26 https://kreviewer.com/2019/04/01/on-april-25-the-eps-for-western-digital-corporation-wdc-expected-at-0-26-2/ …"
"Analysts See $0.26 EPS for Western Digital Corporation $WDC as of April, 25 https://ztribune.com/2019/04/01/analysts-see-0-26-eps-for-western-digital-corporation-wdc-as-of-april-25-3/ …"
"As of April, 25 Analysts See $0.26 EPS for Western Digital Corporation $WDC https://enbulletin.com/2019/04/01/as-of-april-25-analysts-see-0-26-eps-for-western-digital-corporation-wdc/ …"
