Tweet
$ABMD $MNST $K $AMT and $HRL all closed down over 2% and are Monday's worst performing $SPX #stocks. #trading
"Mon (4/1/19) trading range % < 15% (Min $5, Vol > 750K, Opt Vol in any strike > 500): $LLY $GSVC $BABA $TGTX $BIIB $LNG $AABA $RIO $TAK $AMT $COG $PLAN $BB $AR $TDOC $NI $BP $SEAS $MNST $SA $CGC $NRG $ABMD $ELAN $QTT $DG $Ipic.twitter.com/wt4f2mYmkA"
"Here is a snapshot of the current market. Remember to join the discussion room for live analyses, trade recaps, and market news! #TeamWingtrades $SPX $DJI $GOLD $WTI $WYNN $IPGP $BWA $LNC $BHF $CBOE $ABMD $GIS $MNST $Kpic.twitter.com/u2u4ncsaJP"
"The top five stocks that closed lower today were $ABMD, $MNST, $K, $AMT, and $HRL."
"$MNST Macquarie downgrades to Neutral, $68
https://www.stocktargetadvisor.com/stock/USA/NSD/MNST#analyst-rating-tab …"
$MNST pic.twitter.com/6vwG50r3In
$MNST about to blow through support...
"Markets Get a Lyft:

$SHOP $SIG $TWLO $PLAY $KO $WFC $MNST $WBA $LYFT $STZ $GMEhttps://www.thestreet.com/jim-cramer/cramers-mad-money-recap-march-29-14906450 …"
"Here is a snapshot of the current market. Remember to join the discussion room for live analyses, trade recaps, and market news! #TeamWingtrades $SPX $DJI $GOLD $WTI $WYNN $IPGP $LNC $MCHP $BWA $K $ABMD $HRL $MNST $COTYpic.twitter.com/lIXSjXcm1d"
$MNST Monster pic.twitter.com/Rs5v6jYmnH
Analysts Set Monster Beverage Corp $MNST Target Price at $63.53  http://baseballnewssource.com/?p=3324292 
"Monster Beverage Corporation $MNST Trading at $53.74 after Drop on Apr, 1 https://enbulletin.com/2019/04/01/monster-beverage-corporation-mnst-trading-at-53-74-after-drop-on-apr-1/ …"
$PSIQ $GCGX $TLRY $APHA $NBEV $DTEA $CRON $IGXT $STZ $CGC $NEPT #MARIJUANA #STOCKS $PM $RAI $MO $KO $DEO $VGR $BTI $BUD $TAP $BREW $SAM $MNST $GS $JPM $GWPH $CBDS $ACB $GTBIF $TGODF $ITHUF $CVSI $MJ $IIPR $AAPL $TSLA $CARA $ZYNE $ABBV $SMG $PYX $CANN #CBDpic.twitter.com/kge9TbFs2a
$PSIQ $GCGX $TLRY $APHA $NBEV $DTEA $CRON $IGXT $STZ $CGC $NEPT #MARIJUANA #STOCKS $PM $RAI $MO $KO $DEO $VGR $BTI $BUD $TAP $BREW $SAM $MNST $GS $JPM $GWPH $CBDS $ACB $GTBIF $TGODF $ITHUF $CVSI $MJ $IIPR $AAPL $TSLA $CARA $ZYNE $ABBV $SMG $PYX $CANN #CBDhttps://twitter.com/BMF_MONEY/status/1112748221321887744 …
$PSIQ $GCGX $TLRY $APHA $NBEV $DTEA $CRON $IGXT $STZ $CGC $NEPT #MARIJUANA #STOCKS $PM $RAI $MO $KO $DEO $VGR $BTI $BUD $TAP $BREW $SAM $MNST $GS $JPM $GWPH $CBDS $ACB $GTBIF $TGODF $ITHUF $CVSI $MJ $IIPR $AAPL $TSLA $CARA $ZYNE $ABBV $SMG $PYX $CANN #CBDbeverages #CBDpets #CBDpic.twitter.com/fdxqsOkEWD
