Tweet
"Scan results - 1,2,3 Pullback Bullish today: $AEP $AXSM $CMS $YETI $ASND $NWE $WPM $IIPR $DEI $DLTR $FSCT $LNT $TERP $BKH $LBRDK $ZS $WEC $FLDM $NEE $ETR ...https://swingtradebot.com/events/35-1-2-3-pullback-bullish/equities?selected_date=2019-04-01 …"
Scan results - Bearish Engulfing today: $TCDA $AMT $IMMU $BIIB $CRCM $ALKS $ZUO $ARNA $DPZ $WIX $PETQ $VG $CCI $MNTA $PPC $DLTR $GMED $CAKE $BIP $GTHX ...https://swingtradebot.com/events/14-bearish-engulfing/equities?selected_date=2019-04-01 …
$DLTR open interest for maturity 04/05/2019. High put=101.00 High call=104.00 #maxpain #options http://maximum-pain.com/options/open-interest/DLTR …pic.twitter.com/yv6bPFkYJd
Not holding over night so $SBUX out at .55 Be after Com and $DLTR out at .40 small loss
"Cyclacel Pharmaceuticals, Inc. $CYCCP Trades at $4.46 After Triangle; Hoplite Capital Management LP Raised Dollar Tree $DLTR Holding https://finexaminer.com/2019/04/01/cyclacel-pharmaceuticals-inc-cyccp-trades-at-4-46-after-triangle-hoplite-capital-management-lp-raised-dollar-tree-dltr-holding/ …"
"3 Trades. 2 Wins. 1 Loss.

P/L:  +$549.50

1) $DLTR:  -$53 
2) $WB :    +$377.50
3) /ES Futures: +$225 ( 2 Trades. Lost on Puts. Made back on calls)

#TW0E #DayTrading #Optionspic.twitter.com/q93VYJOICQ"
"Zeke Capital Advisors Trimmed Archer Daniels Midland Co $ADM Holding; Dollar Tree, Inc. $DLTR Had 11 Bullish Analysts  https://yomiblog.com/2019/04/01/zeke-capital-advisors-trimmed-archer-daniels-midland-co-adm-holding-dollar-tree-inc-dltr-had-11-bullish-analysts/ …"
"Dollar Tree, Inc. $DLTR Reaches $103.38 After 8.00% Down Move; Last Week Vivint Solar, Inc. $VSLR Analysts https://finexaminer.com/2019/04/01/dollar-tree-inc-dltr-reaches-103-38-after-8-00-down-move-last-week-vivint-solar-inc-vslr-analysts/ …"
"Dollar Tree, Inc. $DLTR Declined to $103.27 https://enbulletin.com/2019/04/01/dollar-tree-inc-dltr-declined-to-103-27/ …"
"Top #SP500 losers: $WEC $KMB $HRL $XEL $AEE $EXR $AMT $O $PEG $CLX $VTR $SBAC $SBAC $PNW $DLTR
https://www.finscreener.com/screener/top-losers …pic.twitter.com/nXytlIxs0I"
"$MGTI 275$K CASH ON HAND
No bull run
$EA 103.37
$DLTR 104.23
$MGTI
$BTC 4133
$TSLA 283
$SHLD .71 SHORT
$ether $bch $xrp
$gbtc 4.90
$AMZN 1808
$BTCS .018
$BTSC  .027
$Siri 5.75
$vmsi .02
$nvda 180 $amd 25.92
$relx 21.58 wait
$fmcc 2.65
$gsat  .43
$TMUS 69.76pic.twitter.com/XpuiC57Zvb"
$SBUX 74$ calls at .53 and $DLTR 105 at .45
"$DLTR: “Dollar Tree to close up to 390 Family Dollar stores…”
Watch here:
https://www.researchstock.markets pic.twitter.com/lwnKTary7D"
New 52 Week High today: $IQV $AEZS $FIS $ITEQ $PG $TSCO $SAFM $IRBO $DLTR $CB $CCI $OAK $NVS $EWL $EWH $ALRM $PHO $HSY $MILN $SON ...https://swingtradebot.com/alerts/27-new-52-week-high …
"Am not selling my $BTC KEEP IT
$EA 103.37
$DLTR 104.23
$MGTI No buy .07? thats it?
$BTC 4133
$TSLA 283
$SHLD .71 SHORT
$ether $bch $xrp
$gbtc 4.90
$AMZN 1808
$BTCS .018
$BTSC  .027
$Siri 5.75
$vmsi .02
$nvda 180 $amd 25.92
$relx 21.58 wait
$fmcc 2.65
$gsat  .43
$TMUS 69.76pic.twitter.com/Rc3mp3dVue"
We need to #protect our #living #heroes instead of #making them #mere #immortals of #legendary #status. $BA $ADXS $MU $IQ $GH $BZUN $JOM $POD $HUYA $WB $YY $WDC $MU $WUBA $TTD $GLPG $TEAM $EXP $CVX $SEAS $GRUB $PTLA $MSFT $FB $FANG $DLTR $ATHM $CAT $WYNN $DISCA $WDC $K $NVDA $DRI
4/1 Low IV Watch List: $YELP $TRIP $GPRO $DXC $USO $CSCO $GOOS $TWLO $NTAP $BABA $TPX $UAA $BILI $TPR $DLTR $WB $SPOT $EXEL $CTL $CGC $PCG $SYMC $AMLP $XRX $ADP #trading #options
4/1 52-Week Hi Watch List: $DLTR $CYBR $PG $ADP $CMG $CCI $ZTS $SBUX $ANET $TLT $MELI $MDLZ $GIS $MLNX $CELG $BHP $IYR $ULTA $AVGO $V $CSCO $LQD $MRK $ZS $MCD #trading
$1.16 EPS Expected for Anixter International Inc. $AXE; Rockshelter Capital Management Trimmed By $1.45 Million Its Dollar Tree  $DLTR Holding https://finexaminer.com/2019/04/01/1-16-eps-expected-for-anixter-international-inc-axe-rockshelter-capital-management-trimmed-by-1-45-million-its-dollar-tree-dltr-holding/ …
