date,open,high,low,close,volume
2017-01-03,42.849,43.0071,42.5711,42.9832,6169941
2017-01-04,42.9832,43.3186,42.8107,42.9353,4817667
2017-01-05,42.9065,43.2515,42.7915,43.1269,7145764
2017-01-06,43.2036,43.4815,42.7436,43.1844,5118553
2017-01-09,43.3953,43.3953,42.7628,42.8298,6490133
2017-01-10,42.7053,42.8969,42.274,42.3315,10070531
2017-01-11,42.2836,43.4001,42.274,43.194,8076803
2017-01-12,43.1269,43.2994,42.8826,43.0215,4278782
2017-01-13,43.0982,43.2899,42.5615,42.7436,5273094
2017-01-17,42.7053,43.0311,42.5519,43.0311,5090852
2017-01-18,43.1269,43.5678,43.0311,43.1557,5576951
2017-01-19,43.1365,43.1557,42.5519,42.734,6937740
2017-01-20,43.0599,43.5582,42.8298,43.3186,9815208
2017-01-23,43.1844,43.3138,42.6669,42.9928,7453399
2017-01-24,42.9736,43.2827,42.8107,43.0599,8751913
2017-01-25,43.2707,43.4815,43.0503,43.2132,6791357
2017-01-26,43.2132,43.2132,42.7244,42.7532,4829774
2017-01-27,42.8203,42.8969,42.3123,42.3602,9441413
2017-01-30,42.3411,43.0215,42.1973,42.5807,7350161
2017-01-31,42.5711,42.6957,42.0919,42.4369,10229475
2017-02-01,42.3411,42.5023,41.8331,42.0631,6027189
2017-02-02,42.0536,42.504,42.0536,42.1781,5258323
2017-02-03,42.4752,42.6765,42.1686,42.5136,5238745
2017-02-06,42.504,42.6334,42.0823,42.1781,4567120
2017-02-07,42.2069,42.3027,42.0055,42.1015,7063229
2017-02-08,41.7756,43.3474,41.7661,42.619,15334541
2017-02-09,42.7436,43.3282,42.6382,42.8394,11048840
2017-02-10,42.9353,43.4145,42.7532,43.1174,9971159
2017-02-13,43.194,43.2899,42.5519,43.1557,6873107
2017-02-14,43.1365,43.2899,42.8586,43.1174,5641025
2017-02-15,42.9257,43.587,42.6478,43.4815,5831927
2017-02-16,43.3474,43.4049,41.2246,41.4019,20664028
2017-02-17,40.1176,41.1239,39.5809,40.731,29197389
