date,open,high,low,close,volume
2017-01-03,64.6908,65.6217,64.0735,64.2891,3023889
2017-01-04,64.3381,65.4159,64.2989,65.2102,2970630
2017-01-05,64.3969,65.2494,64.2303,64.3675,2799080
2017-01-06,64.4655,64.6565,63.9461,63.9951,2183152
2017-01-09,63.9559,64.6516,63.9559,64.1323,2182208
2017-01-10,63.9951,65.8471,63.9461,65.4257,3020623
2017-01-11,65.4453,65.8569,64.7496,65.2102,1919558
2017-01-12,65.0142,65.3474,64.5782,65.2494,1209884
2017-01-13,65.171,65.7393,65.1514,65.5825,1418126
2017-01-17,65.5531,66.9837,65.4649,65.7687,1611861
2017-01-18,66.0431,66.0431,65.3768,65.5531,1935592
2017-01-19,65.4257,65.6511,64.5047,64.632,1469307
2017-01-20,64.9456,65.1024,64.1617,64.6712,1732699
2017-01-23,64.4851,64.7359,63.5787,63.7992,2048752
2017-01-24,63.8776,64.8868,63.8776,64.779,1676624
2017-01-25,65.0044,65.1601,64.3871,64.632,2194208
2017-01-26,64.8084,65.0142,64.2009,64.2499,2090545
2017-01-27,64.4949,64.5439,63.6326,64.0147,1967582
2017-01-30,63.9461,64.3606,63.3778,64.0735,1655363
2017-01-31,63.8384,64.7986,63.2798,64.779,1832657
2017-02-01,64.6908,64.9848,64.1617,64.5537,2148230
2017-02-02,64.4067,64.8476,64.1421,64.3185,1654769
2017-02-03,64.5831,65.2396,64.2989,64.632,1698715
2017-02-06,64.4851,65.122,64.3381,65.0044,1734936
2017-02-07,65.0142,65.3376,64.7496,65.024,1368177
2017-02-08,65.024,66.4987,64.9897,66.3076,1950442
2017-02-09,66.435,67.0621,66.3344,66.7976,1818388
2017-02-10,66.9445,67.5717,66.4742,67.4051,2219189
2017-02-13,67.6108,67.6402,66.6212,66.68,2116662
2017-02-14,66.68,67.3365,66.5722,67.3169,1994691
2017-02-15,67.1307,67.5619,67.0131,67.5325,2377656
2017-02-16,67.6892,67.6892,66.6016,66.8857,2542583
2017-02-17,66.8466,67.2091,66.5036,67.1699,4137520
2017-02-21,67.601,68.1302,67.1699,67.4247,2788230
2017-02-22,67.5423,67.9979,67.3365,67.65,2540905
2017-02-23,67.4541,67.5423,66.1998,66.2782,2618070
2017-02-24,66.386,67.9734,66.161,67.6206,3232916
2017-02-27,67.5913,67.993,67.2875,67.7578,2380433
2017-02-28,67.4639,67.4639,66.68,67.1993,3499444
2017-03-01,66.6506,66.8759,64.3087,65.4551,7923587
2017-03-02,65.3865,67.0033,65.2788,66.4448,3312086
2017-03-03,66.435,66.5428,65.2102,65.7197,2605977
2017-03-06,65.7099,66.1802,65.2984,66.0431,2819433
2017-03-07,65.8079,66.2194,65.3474,65.5237,2495965
2017-03-08,65.5237,65.9166,65.2487,65.5237,1965765
2017-03-09,65.5434,65.6416,65.1898,65.4648,1867593
2017-03-10,65.9166,65.9461,65.2585,65.7693,2016916
2017-03-13,65.7497,66.005,65.3568,65.7595,2354716
2017-03-14,65.6907,66.2604,65.5237,66.0836,1648637
2017-03-15,66.0345,66.5551,65.6416,66.339,1357530
2017-03-16,66.0443,66.7417,66.0247,66.1131,1863461
2017-03-17,66.7024,66.7024,65.897,66.447,3324776
2017-03-20,66.2604,66.4372,65.0965,65.2782,2135786
2017-03-21,65.5237,65.565,64.2763,64.6005,2453218
2017-03-22,64.8264,65.3077,64.2469,65.1701,1821990
2017-03-23,65.0621,65.4157,64.5219,64.6005,1740464
2017-03-24,64.9148,65.3617,64.5219,64.9442,1857415
2017-03-27,64.5906,64.736,64.0504,64.1781,2326272
2017-03-28,64.1094,64.6889,63.6035,64.6005,2075302
2017-03-29,64.6005,65.1996,64.296,64.8853,1593310
2017-03-30,64.7674,65.4452,64.6987,65.4255,1741351
2017-03-31,65.2193,65.3371,64.6398,64.6987,1655255
2017-04-03,64.8755,64.8755,63.8638,64.021,2313769
2017-04-04,63.9424,64.0111,62.4052,62.528,2788596
2017-04-05,62.5575,62.6851,61.3493,61.4181,4965872
2017-04-06,61.811,62.8619,61.7496,62.3217,4468617
2017-04-07,62.4101,62.4494,61.8404,61.9681,3140520
2017-04-10,61.8797,62.6753,61.8797,62.3708,2197473
2017-04-11,62.3315,62.8521,62.0958,62.7735,2060472
2017-04-12,62.9405,62.9503,62.5133,62.5967,2225369
2017-04-13,62.7539,62.8816,62.0663,62.0762,1742964
2017-04-17,62.4298,62.5083,61.8994,62.1547,1869409
2017-04-18,62.194,62.4789,62.0467,62.2824,1756518
2017-04-19,62.6066,62.9405,62.4298,62.5967,2007550
2017-04-20,62.6557,63.8452,62.6557,63.5102,2857768
2017-04-21,63.5102,63.7754,62.97,63.7459,2150086
2017-04-24,64.2567,64.5317,63.5102,63.9031,2119081
2017-04-25,64.0504,64.1781,63.3727,63.5986,1804019
2017-04-26,63.9718,64.3451,63.7754,63.8933,1910586
2017-04-27,63.8736,64.7183,63.8638,64.3746,2349525
2017-04-28,64.4237,64.4237,63.5004,63.8442,2823968
2017-05-01,64.1388,64.2665,62.9307,62.9405,1813992
2017-05-02,62.9307,63.6133,62.8226,63.5691,2524271
2017-05-03,63.6968,64.0602,63.5102,63.9817,1741869
2017-05-04,63.9817,64.2272,63.1861,63.4218,1876213
2017-05-05,63.5495,63.741,63.2646,63.5495,1922288
2017-05-08,63.5986,63.7361,63.2843,63.4807,1532107
2017-05-09,63.4414,64.4237,63.2155,64.0602,1696417
2017-05-10,64.1094,65.3469,63.7852,64.8755,3073188
2017-05-11,64.4237,64.6315,63.4218,64.0701,2691075
2017-05-12,63.8245,63.962,62.3414,62.361,3332452
2017-05-15,62.3217,62.4887,61.1725,61.2413,5505106
2017-05-16,59.4635,60.7698,58.6089,60.4064,8804297
2017-05-17,60.2198,61.3199,60.1314,60.426,4108658
2017-05-18,60.7502,61.0547,59.9251,59.984,3702876
2017-05-19,61.7913,62.8128,60.1459,61.0939,6901192
2017-05-22,61.1922,61.8011,60.7796,61.3395,3686059
2017-05-23,61.1922,61.5163,60.6519,60.9171,3343399
2017-05-24,60.927,61.3984,60.5832,60.8484,3020449
2017-05-25,61.2413,62.1449,61.0055,61.8797,4110197
2017-05-26,62.0271,62.5575,61.6735,62.3905,1923722
2017-05-30,62.4298,62.6066,62.1695,62.3021,2233783
2017-05-31,62.3021,62.803,62.0369,62.7834,3039239
2017-06-01,62.7441,62.8619,62.1155,62.5476,2762997
2017-06-02,62.4886,62.912,62.3409,62.7643,2018738
2017-06-05,62.8923,62.9021,62.3212,62.3507,2234627
2017-06-06,62.1341,62.2818,60.7851,60.8934,3443290
2017-06-07,61.1789,61.5482,60.9131,61.1592,2851615
2017-06-08,61.5728,61.6713,60.2533,60.3813,3451778
2017-06-09,60.4798,61.1297,59.8102,61.0115,2498629
2017-06-12,60.7161,61.9076,60.7161,60.9131,3101753
2017-06-13,60.7555,61.3266,60.593,61.1395,1962910
2017-06-14,61.3956,61.3956,59.889,60.1647,2903907
2017-06-15,60.1352,60.4207,58.6187,59.9776,2930130
2017-06-16,59.2588,59.308,58.6877,59.1603,4407508
2017-06-19,59.2686,59.9087,58.6483,59.7216,2400550
2017-06-20,59.692,59.692,56.7774,56.8364,5961078
2017-06-21,56.7281,57.2599,55.7828,56.029,7242738
2017-06-22,56.0684,56.0684,54.7686,55.1132,6669932
2017-06-23,55.1526,55.5071,54.3747,55.4283,5281551
2017-06-26,55.5465,56.3933,55.5376,55.8321,2851471
2017-06-27,55.7533,56.1176,55.3397,55.6647,2610537
2017-06-28,55.8616,57.2008,55.4825,56.8955,3476441
2017-06-29,56.8364,57.0432,55.8911,56.4229,2935113
2017-06-30,57.1712,57.1712,56.5016,56.8463,3419092
2017-07-03,57.1023,57.5947,57.0728,57.3386,1544030
2017-07-05,57.2894,57.3583,56.1275,56.5115,3940254
2017-07-06,56.0388,56.1275,55.0985,55.4185,4068917
2017-07-07,55.4086,55.7976,55.2609,55.2806,3581390
2017-07-10,55.192,55.2806,53.8922,53.9611,4575628
2017-07-11,53.971,54.1778,53.4885,53.5082,3657062
2017-07-12,53.843,54.0511,53.2522,53.3014,4363932
2017-07-13,53.2719,53.7765,53.0651,53.587,6000351
2017-07-14,54.7587,55.192,53.843,53.9218,5736567
2017-07-17,53.9513,54.4141,53.8331,53.8922,3468128
2017-07-18,53.9513,54.1285,53.4294,53.4983,2698261
2017-07-19,53.518,53.8922,53.3802,53.587,4683198
2017-07-20,53.6854,54.2369,53.587,53.8134,4902432
2017-07-21,53.8922,54.1778,53.2669,53.4786,4069052
2017-07-24,53.3703,53.3703,52.1001,52.2576,5574525
2017-07-25,52.5235,53.646,52.2625,53.2029,5339991
2017-07-26,53.262,53.5771,52.553,53.134,2715419
2017-07-27,53.0749,54.2861,52.9666,54.2762,3182551
2017-07-28,54.2369,54.5027,53.8331,54.0301,2102600
2017-07-31,54.2565,54.5421,53.8922,54.4732,2736560
2017-08-01,54.611,54.8277,54.1876,54.7489,2475331
2017-08-02,54.7292,55.0443,54.3649,54.7981,2471882
2017-08-03,54.7784,55.1329,53.6953,54.0301,3108983
2017-08-04,54.2565,55.0837,54.0202,55.0049,2400886
2017-08-07,54.7686,55.1625,54.2861,54.552,2235112
2017-08-08,54.6701,55.7427,54.6701,55.064,3086164
2017-08-09,55.0246,55.2117,54.1778,55.1822,3352973
2017-08-10,54.8474,54.8769,53.8331,53.9611,3336906
2017-08-11,54.0202,55.0837,53.9611,54.7095,2593760
2017-08-14,55.0541,55.3791,53.8036,53.9316,3457242
2017-08-15,53.8331,53.9119,52.041,52.2182,7469019
2017-08-16,53.0552,53.6173,52.5727,53.5377,3615304
2017-08-17,53.0946,53.5279,52.3758,52.5136,5508437
2017-08-18,57.831,58.5892,57.1023,58.1165,14140321
2017-08-21,58.0476,58.2347,56.866,57.6636,5277373
2017-08-22,57.8999,58.3332,57.7621,58.2839,3342689
2017-08-23,58.1264,58.4119,57.7719,58.0181,3144667
2017-08-24,58.4513,59.8693,57.25,57.4371,4233463
2017-08-25,57.4962,58.7517,57.4962,58.471,6287651
2017-08-28,58.54,58.6335,57.863,58.1165,2764555
2017-08-29,57.7128,58.2446,57.0629,57.7916,2649369
2017-08-30,57.8408,58.0181,57.1614,57.5356,3179226
2017-08-31,57.6045,57.9688,57.2599,57.5553,3369989
2017-09-01,57.7522,58.3627,57.7522,58.0181,2751772
2017-09-05,57.8507,58.4612,57.8014,58.087,2921455
2017-09-06,58.0969,58.946,58.0969,58.4029,2924110
2017-09-07,58.6202,58.867,57.3859,57.8105,2942049
2017-09-08,57.771,57.9784,57.1342,57.7809,2085349
2017-09-11,57.8599,58.63,57.6032,58.5214,2778151
2017-09-12,58.7386,60.6245,58.4424,59.9037,3370159
2017-09-13,59.9926,61.1182,59.9926,60.6344,2943989
2017-09-14,60.506,60.664,59.5285,59.8346,2800941
2017-09-15,59.805,60.1605,59.2422,59.9432,3528360
2017-09-18,60.042,60.2197,59.1928,60.042,2373688
2017-09-19,60.1111,60.432,59.9235,60.3777,3052350
2017-09-20,60.5258,60.6541,59.8593,60.1506,1746960
2017-09-21,60.3283,60.4863,59.884,60.1407,2352147
2017-09-22,59.8642,60.2987,59.5483,60.121,1644545
2017-09-25,61.8982,62.777,61.7106,62.0661,3860682
2017-09-26,62.2142,63.1324,61.8785,62.9843,3651706
