date,open,high,low,close,volume
2017-01-03,77.57,78.14,76.415,77.45,2588001
2017-01-04,77.52,80.23,77.52,79.45,3259699
2017-01-05,78.42,79.5847,77.59,78.06,2831997
2017-01-06,78.17,78.44,76.94,77.09,3104953
2017-01-09,76.74,77.36,76.66,77.14,2074898
2017-01-10,77.05,78.4,76.75,77.96,2381029
2017-01-11,77.7,78.4,77.4358,77.81,1489025
2017-01-12,77.81,77.81,76.92,77.53,1710211
2017-01-13,77.49,77.71,76.88,77.13,1746252
2017-01-17,77.77,81.92,77.24,79.51,5075016
2017-01-18,78.51,79.12,76.4,77.31,4281069
2017-01-19,77.23,77.49,76.05,76.26,2032280
2017-01-20,76.69,77.04,75.6007,76.56,2029678
2017-01-23,76.58,76.72,75.29,75.55,1692175
2017-01-24,75.54,76.95,75.54,76.88,1647313
2017-01-25,77.41,77.82,76.62,76.89,1645490
2017-01-26,76.66,77.23,76.0,76.17,1876410
2017-01-27,76.34,76.485,73.92,74.05,2910824
2017-01-30,73.49,75.46,72.89,75.25,2502968
2017-01-31,74.8,77.22,74.37,77.19,3624435
2017-02-01,77.01,77.4,76.04,76.39,1853993
2017-02-02,76.76,78.62,76.44,77.2,3053641
2017-02-03,77.08,78.15,76.56,76.69,1775909
2017-02-06,76.71,76.85,74.96,75.12,3000285
2017-02-07,74.5,75.405,74.47,75.21,1594509
2017-02-08,75.35,76.88,75.22,76.66,2671718
2017-02-09,79.12,79.85,76.57,79.39,4518794
2017-02-10,79.73,79.9,77.93,78.02,3502617
2017-02-13,78.43,78.54,77.13,77.7,1594429
2017-02-14,77.5,79.9,77.5,79.8,2741929
2017-02-15,79.4,79.99,78.35,78.74,2136066
2017-02-16,78.7,79.55,77.51,78.0,1779955
2017-02-17,77.93,80.2,77.67,80.0,2607109
2017-02-21,80.5,82.25,79.22,79.76,2726277
2017-02-22,80.17,80.2,78.3,78.54,2371698
2017-02-23,78.74,78.92,76.93,77.57,3965208
2017-02-24,77.67,81.24,77.025,79.41,5727597
2017-02-27,79.7,79.98,78.405,79.56,4420864
2017-02-28,78.54,78.54,76.14,76.68,5086952
2017-03-01,78.97,82.1,74.74,76.84,10685687
2017-03-02,76.91,79.67,76.6601,77.74,5808745
2017-03-03,77.47,78.0,76.53,77.13,2899791
2017-03-06,77.0,77.15,75.64,75.93,2299944
2017-03-07,75.73,76.43,75.04,75.22,2699175
2017-03-08,75.34,76.0,75.01,75.6,2508679
2017-03-09,75.61,75.94,75.1,75.53,2000604
2017-03-10,75.83,76.1876,75.0,75.06,2570627
2017-03-13,75.1,75.12,73.81,74.58,3005308
2017-03-14,74.68,75.14,73.82,74.19,2069318
2017-03-15,74.11,74.72,73.45,74.56,2576278
2017-03-16,74.0,76.13,73.68,75.53,3594120
2017-03-17,76.48,76.48,74.91,75.7,3151694
2017-03-20,75.79,75.84,74.01,74.3,3554273
2017-03-21,74.72,74.9,72.91,73.44,3119055
2017-03-22,73.58,74.17,73.0,73.98,1920409
2017-03-23,74.64,75.2,74.06,74.38,2049188
2017-03-24,74.51,75.45,73.95,74.92,1892177
2017-03-27,74.89,76.57,74.56,76.13,3059301
2017-03-28,75.83,76.78,75.81,76.55,2561143
2017-03-29,76.32,78.87,76.22,78.51,4465098
2017-03-30,78.21,79.51,78.03,79.44,2890126
2017-03-31,79.28,79.88,78.44,78.46,2628316
2017-04-03,78.46,78.885,77.22,77.72,2415272
2017-04-04,77.76,77.96,76.9,77.67,2185770
2017-04-05,77.68,78.63,76.98,77.05,2228495
2017-04-06,77.06,79.07,77.02,78.05,3254375
2017-04-07,78.05,78.21,77.4301,77.61,2066277
2017-04-10,77.67,78.65,77.42,77.74,1551626
2017-04-11,77.68,77.7502,76.41,77.08,2283364
2017-04-12,76.8,77.52,76.54,77.14,1939309
2017-04-13,77.19,77.6,76.45,76.46,1851776
2017-04-17,76.67,76.945,76.17,76.83,1806281
2017-04-18,76.73,77.81,76.53,77.43,2173059
2017-04-19,77.81,78.9,77.49,78.02,2262769
2017-04-20,78.45,80.505,78.45,79.57,4098646
2017-04-21,79.73,79.79,78.68,78.81,2285036
2017-04-24,80.02,80.5,79.45,79.79,2245067
2017-04-25,80.28,80.82,79.37,80.69,1942648
2017-04-26,81.0,82.42,80.69,81.73,2962589
2017-04-27,81.73,83.14,81.4858,83.13,3065563
2017-04-28,82.98,83.21,82.23,82.77,2393323
2017-05-01,83.07,83.21,80.663,80.75,3632078
2017-05-02,80.75,82.1,80.4996,81.7,3348388
2017-05-03,81.73,82.39,81.41,81.92,2472893
2017-05-04,82.1,82.56,81.7,81.96,2386539
2017-05-05,82.38,82.68,81.65,82.0,1543458
2017-05-08,82.13,82.37,81.685,82.29,1279141
2017-05-09,82.46,83.48,82.33,82.78,1870947
2017-05-10,82.53,83.33,82.33,83.02,1217158
2017-05-11,82.35,83.04,81.15,81.49,1396043
2017-05-12,81.31,81.35,80.33,81.29,1633673
2017-05-15,81.5,82.05,80.78,80.94,1595703
2017-05-16,80.78,81.1308,78.88,79.1,2625728
2017-05-17,79.16,79.6,77.66,78.08,2763820
2017-05-18,78.34,79.45,77.83,79.0,1856336
2017-05-19,78.97,80.0,78.32,79.68,2163076
2017-05-22,79.62,81.1,79.35,80.92,2126697
2017-05-23,80.85,80.91,78.59,78.85,3588356
2017-05-24,78.86,79.14,76.72,78.08,5007179
2017-05-25,76.02,81.0,76.0,78.8,6420361
2017-05-26,79.15,80.46,77.71,78.28,2182268
2017-05-30,78.08,78.99,77.82,78.17,1980261
2017-05-31,78.27,78.38,76.43,77.7,3429315
2017-06-01,78.03,80.58,78.01,80.56,3956971
2017-06-02,80.49,80.93,79.85,80.43,1892758
2017-06-05,80.15,80.34,78.49,79.28,2324803
2017-06-06,78.61,78.61,76.25,76.88,4195921
2017-06-07,77.33,77.33,75.0,75.41,7290835
2017-06-08,75.79,77.09,74.66,74.84,2853978
